SA1_7DIGITCODE_2016,cluster
2139814,Rural
2139815,Semi-Rural
2139902,Rural
2139903,Country Towns
2139904,Country Towns
2139905,Country Towns
2139906,Country Towns
2139907,Country Towns
2139908,Rural
2139909,Rural
2139910,Rural
2139911,Rural
2139912,Rural
2139913,Country Towns
2139914,Country Towns
2139915,Country Towns
2139916,Rural
2139917,Rural
2140001,Rural
2140002,Rural
2140003,Rural
2140004,Rural
2140005,Rural
2140006,Country Towns
2140007,Rural
2140008,Country Towns
2140009,Rural
2140010,Rural
2140011,Rural
2140012,Rural
2140013,Country Towns
2140014,Country Towns
2140015,Country Towns
2140016,Rural
2140017,Rural
2140018,Rural
2140019,Rural
2140020,Rural
2140021,Rural
2140101,Rural
2140102,Rural
2140103,Country Towns
2140104,Rural
2140105,Rural
2140106,Rural
2140107,Rural
2140108,Rural
2140109,Rural
2140110,Rural
2140111,Rural
2140112,Rural
2140113,Rural
2140114,Rural
2140115,Rural
2140116,Rural
2140117,Rural
2140118,Rural
2140119,Rural
2140120,Rural
2140121,Country Towns
2140122,Country Towns
2140123,Rural
2140201,Rural
2140202,Country Towns
2140203,Country Towns
2140204,Rural
2140205,Rural
2140206,Country Towns
2140207,Rural
2140208,Rural
2140209,Country Towns
2140210,Rural
2140211,Rural
2140212,Rural
2140213,Country Towns
2140301,Migrants
2140302,Migrants
2140304,Country Towns
2140305,Rural
2140306,Rural
2140307,Rural
2140308,Rural
2140309,Migrants
2140310,Migrants
2140311,Remote
2140401,Country Towns
2140402,Rural
2140403,Rural
2140404,Country Towns
2140405,Rural
2140406,Country Towns
2140407,Country Towns
2140408,Country Towns
2140409,Country Towns
2140411,Semi-Rural
2140412,Rural
2140413,Country Towns
2140414,Country Towns
2140415,Country Towns
2140416,Country Towns
2140417,Country Towns
2140418,Rural
2140419,Rural
2140420,Fringe-Growth
2140421,Country Towns
2140422,Country Towns
2140423,Rural
2140424,Country Towns
2140425,Country Towns
2140426,Country Towns
2140427,Country Towns
2140428,Country Towns
2140501,Rural
2140502,Rural
2140503,Rural
2140504,Rural
2140505,Rural
2140506,Rural
2140507,Rural
2140508,Country Towns
2140509,Rural
2140510,Rural
2140511,Rural
2140512,Rural
2140513,Rural
2140514,Rural
2140515,Rural
2140516,Country Towns
2140517,Country Towns
2140518,Rural
2140519,Rural
2140520,Rural
2140521,Rural
2140522,Rural
2140523,Rural
2140601,Country Towns
2140602,Country Towns
2140603,Country Towns
2140604,Country Towns
2140605,Country Towns
2140606,Country Towns
2140607,Country Towns
2140609,Country Towns
2140610,Country Towns
2140611,Country Towns
2140612,Country Towns
2140613,Rural
2140614,Country Towns
2140615,Rural
2140616,Rural
2140617,Country Towns
2140618,Rural
2140619,Country Towns
2140620,Country Towns
2140621,Country Towns
2140622,Rural
2140623,Country Towns
2140624,Country Towns
2140625,Country Towns
2140626,Rural
2140627,Semi-Rural
2140629,Semi-Rural
2140630,Rural
2140631,Rural
2140632,Semi-Rural
2140633,Rural
2140634,Country Towns
2140635,Semi-Rural
2140636,Rural
2140637,Rural
2140638,Country Towns
2140639,Semi-Rural
2140640,Semi-Rural
2140701,Country Towns
2140702,Rural
2140703,Rural
2140704,Country Towns
2140705,Rural
2140706,Country Towns
2140707,Rural
2140708,Country Towns
2140709,Rural
2140710,Country Towns
2140711,Rural
2140712,Rural
2140713,Rural
2140715,Rural
2140716,Rural
2140717,Rural
2140718,Rural
2140719,Rural
2140720,Country Towns
2140721,Rural
2140722,Country Towns
2140723,Rural
2140724,Country Towns
2140725,Rural
2140726,Rural
2140727,Rural
2140728,Rural
2140729,Rural
2140730,Country Towns
2140801,Rural
2140802,Rural
2140803,Rural
2140804,Rural
2140805,Rural
2140806,Rural
2140807,Rural
2140808,Rural
2140809,Semi-Rural
2140810,Rural
2140811,Rural
2140812,Rural
2140813,Rural
2140901,Country Towns
2140902,Rural
2140903,Country Towns
2140904,Country Towns
2140905,Rural
2140906,Rural
2140907,Rural
2140908,Rural
2140909,Rural
2140910,Rural
2141001,Rural
2141002,Rural
2141003,Rural
2141004,Rural
2141005,Rural
2141006,Rural
2141007,Rural
2141008,Country Towns
2141009,Rural
2141010,Rural
2141011,Rural
2141012,Rural
2141013,Rural
2141014,Rural
2141101,Country Towns
2141102,Country Towns
2141103,Semi-Rural
2141104,Country Towns
2141105,Rural
2141106,Country Towns
2141107,Country Towns
2141108,Country Towns
2141109,Country Towns
2141110,Country Towns
2141111,Country Towns
2141112,Country Towns
2141113,Country Towns
2141114,Country Towns
2141115,Rural
2141116,Country Towns
2141117,Rural
2141201,Rural
2141202,Rural
2141203,Rural
2141204,Rural
2141205,Rural
2141206,Rural
2141207,Rural
2141208,Rural
2141209,Rural
2141301,Rural
2141302,Rural
2141303,Rural
2141304,Rural
2141305,Rural
2141306,Rural
2141307,Rural
2141308,Rural
2141309,Rural
2141310,Rural
2141311,Rural
2141312,Rural
2141313,Rural
2141314,Rural
2141315,Rural
2141316,Rural
2141317,Country Towns
2141318,Rural
2141319,Country Towns
2141320,Rural
2141321,Rural
2141322,Country Towns
2141323,Country Towns
2141324,Rural
2141325,Rural
2141326,Rural
2141327,Rural
2141328,Rural
2141329,Rural
2141330,Rural
2141331,Country Towns
2141332,Country Towns
2141333,Country Towns
2141334,Country Towns
2141335,Rural
2141336,Rural
2141338,Country Towns
2141401,Rural
2141402,Country Towns
2141403,Country Towns
2141404,Country Towns
2141405,Country Towns
2141406,Country Towns
2141407,Rural
2141408,Country Towns
2141409,Country Towns
2141410,Rural
2141411,Rural
2141413,Country Towns
2141415,Country Towns
2141416,Rural
2141417,Country Towns
2141418,Fringe-Growth
2141419,Semi-Rural
2141420,Country Towns
2141421,Country Towns
2141501,Country Towns
2141502,Country Towns
2141503,Country Towns
2141504,Country Towns
2141505,Country Towns
2141506,Country Towns
2141507,Country Towns
2141508,Country Towns
2141509,Semi-Rural
2141510,Country Towns
2141511,Country Towns
2141512,Rural
2141513,Country Towns
2141514,Country Towns
2141515,Country Towns
2141516,Country Towns
2141518,Rural
2141520,Country Towns
2141521,Semi-Rural
2141524,Country Towns
2141525,Fringe-Growth
2141601,Semi-Rural
2141603,Country Towns
2141604,Semi-Rural
2141605,Country Towns
2141606,Rural
2141607,Semi-Rural
2141608,Rural
2141609,Semi-Rural
2141610,Semi-Rural
2141611,Semi-Rural
2141612,Rural
2141614,Country Towns
2141615,Country Towns
2141616,Country Towns
2141617,Semi-Rural
2141618,Inner Suburbs
2141619,Country Towns
2141620,Country Towns
2141621,Country Towns
2141622,Fringe-Growth
2141623,Country Towns
2141624,Inner Suburbs
2141625,Country Towns
2141626,Country Towns
2141627,Country Towns
2141628,Country Towns
2141629,Country Towns
2141630,Fringe-Growth
2141631,Inner Suburbs
2141632,Country Towns
2141633,Country Towns
2141634,Country Towns
2141635,Country Towns
2141636,Country Towns
2141637,Semi-Rural
2141638,Rural
2141639,Leafy Suburbs
2141640,Migrants
2141641,Rural
2141642,Country Towns
2141643,Country Towns
2141644,Fringe-Growth
2141645,Fringe-Growth
2141646,Rural
2141701,Rural
2141702,Rural
2141703,Country Towns
2141704,Country Towns
2141705,Country Towns
2141706,Country Towns
2141707,Migrants
2141708,Country Towns
2141709,Semi-Rural
2141710,Rural
2141711,Semi-Rural
2141713,Rural
2141714,Rural
2141715,Country Towns
2141716,Semi-Rural
2141718,Rural
2141719,Fringe-Growth
2141720,Rural
2141721,Country Towns
2141722,Semi-Rural
2141723,Country Towns
2141724,Country Towns
2141725,Migrants
2141726,Country Towns
2141727,Country Towns
2141728,Country Towns
2141729,Migrants
2141730,Migrants
2141731,Country Towns
2141732,Country Towns
2141733,Rural
2141734,Country Towns
2141736,Rural
2141737,Rural
2141738,Rural
2141739,Rural
2141740,Rural
2141741,Rural
2141742,Migrants
2141743,Country Towns
2141744,Country Towns
2141745,Country Towns
2141746,Country Towns
2141747,Migrants
2141748,Country Towns
2141749,Country Towns
2141750,Country Towns
2141751,Rural
2141752,Semi-Rural
2141753,Semi-Rural
2141754,Remote
2141755,Semi-Rural
2141756,Fringe-Growth
2141757,Fringe-Growth
2141801,Rural
2141802,Rural
2141803,Rural
2141804,Rural
2141805,Rural
2141806,Rural
2141807,Rural
2141808,Rural
2141809,Rural
2141810,Rural
2141811,Rural
2141812,Rural
2141813,Rural
2141901,Rural
2141902,Country Towns
2141903,Country Towns
2141904,Country Towns
2141905,Country Towns
2141906,Rural
2141907,Rural
2141908,Rural
2141909,Rural
2141910,Rural
2141911,Rural
2141912,Semi-Rural
2141913,Country Towns
2141914,Semi-Rural
2141915,Country Towns
2141916,Rural
2141917,Rural
2141918,Rural
2141919,Rural
2141920,Semi-Rural
2141921,Country Towns
2141922,Country Towns
2141923,Country Towns
2141924,Rural
2141925,Semi-Rural
2141926,Rural
2141927,Semi-Rural
2141928,Country Towns
2141929,Rural
2142001,Rural
2142002,Rural
2142003,Rural
2142004,Rural
2142005,Rural
2142006,Rural
2142007,Rural
2142008,Rural
2142009,Rural
2142010,Country Towns
2142011,Rural
2142012,Country Towns
2142013,Country Towns
2142014,Rural
2142015,Rural
2142016,Rural
2142017,Rural
2142018,Rural
2142019,Country Towns
2142020,Rural
2142021,Rural
2142022,Rural
2142023,Rural
2142024,Rural
2142025,Rural
2142026,Rural
2142027,Rural
2142028,Rural
2142029,Rural
2142030,Rural
2142031,Rural
2142101,Country Towns
2142102,Country Towns
2142103,Rural
2142104,Rural
2142105,Country Towns
2142106,Country Towns
2142107,Country Towns
2142108,Country Towns
2142109,Rural
2142110,Rural
2142112,Country Towns
2142113,Rural
2142114,Rural
2142115,Country Towns
2142116,Rural
2142117,Rural
2142118,Rural
2142119,Country Towns
2142120,Country Towns
2142121,Country Towns
2142122,Rural
2142123,Rural
2142124,Rural
2142125,Country Towns
2142126,Rural
2142127,Rural
2142128,Country Towns
2142129,Rural
2142202,Country Towns
2142203,Country Towns
2142204,Country Towns
2142205,Country Towns
2142208,Rural
2142209,Rural
2142210,Rural
2142211,Country Towns
2142212,Rural
2142213,Country Towns
2142214,Rural
2142215,Rural
2142217,Rural
2142218,Semi-Rural
2142219,Rural
2142221,Rural
2142222,Country Towns
2142223,Country Towns
2142224,Country Towns
2142225,Semi-Rural
2142226,Rural
2142227,Rural
2142228,Country Towns
2142229,Rural
2142230,Rural
2142231,Semi-Rural
2142232,Country Towns
2142233,Country Towns
2142234,Country Towns
2142235,Country Towns
2142301,Rural
2142302,Country Towns
2142303,Rural
2142304,Rural
2142305,Rural
2142306,Rural
2142307,Rural
2142308,Rural
2142309,Rural
2142310,Rural
2142311,Rural
2142312,Rural
2142313,Rural
2142314,Rural
2142315,Rural
2142316,Rural
2142317,Rural
2142318,Rural
2142319,Rural
2142320,Rural
2142321,Rural
2142322,Rural
2142401,Migrants
2142402,Leafy Suburbs
2142403,Migrants
2142404,Migrants
2142405,Migrants
2142406,Migrants
2142407,Migrants
2142408,Migrants
2142409,Migrants
2142410,Migrants
2142412,Migrants
2142413,Migrants
2142414,Migrants
2142415,Migrants
2142416,Migrants
2142417,Migrants
2142418,Migrants
2142419,Migrants
2142420,Migrants
2142421,Migrants
2142422,Migrants
2142423,Migrants
2142424,Migrants
2142425,Migrants
2142426,Migrants
2142427,Migrants
2142428,Migrants
2142429,Migrants
2142430,Migrants
2142431,Migrants
2142432,Migrants
2142433,Migrants
2142434,Migrants
2142501,Migrants
2142502,Inner Suburbs
2142503,Inner Suburbs
2142504,Migrants
2142505,Inner Suburbs
2142506,Migrants
2142507,Migrants
2142508,Migrants
2142509,Migrants
2142510,Inner Suburbs
2142511,Inner Suburbs
2142512,Inner Suburbs
2142513,Inner Suburbs
2142514,Migrants
2142515,Migrants
2142516,Migrants
2142517,Migrants
2142518,Migrants
2142519,Inner Suburbs
2142520,Migrants
2142521,CBD
2142522,Inner Suburbs
2142523,Migrants
2142524,Migrants
2142525,Inner Suburbs
2142526,Migrants
2142527,Migrants
2142528,Migrants
2142529,Migrants
2142530,Inner Suburbs
2142531,Migrants
2142532,Inner Suburbs
2142533,Migrants
2142534,Migrants
2142535,Migrants
2142601,Migrants
2142602,Migrants
2142603,Leafy Suburbs
2142604,Inner Suburbs
2142605,Leafy Suburbs
2142606,Leafy Suburbs
2142607,Migrants
2142608,Leafy Suburbs
2142609,Leafy Suburbs
2142610,Migrants
2142611,Migrants
2142612,Inner Suburbs
2142613,Migrants
2142614,Migrants
2142615,Inner Suburbs
2142616,Leafy Suburbs
2142617,Migrants
2142618,Inner Suburbs
2142619,Migrants
2142620,Migrants
2142621,Leafy Suburbs
2142622,Migrants
2142623,Leafy Suburbs
2142624,Migrants
2142625,Inner Suburbs
2142626,Leafy Suburbs
2142627,Migrants
2142628,Migrants
2142629,Migrants
2142630,Leafy Suburbs
2142631,Migrants
2142632,Leafy Suburbs
2142633,Leafy Suburbs
2142634,Migrants
2142701,Migrants
2142702,Leafy Suburbs
2142703,Inner Suburbs
2142704,Migrants
2142705,Inner City
2142706,Leafy Suburbs
2142707,Leafy Suburbs
2142708,Inner City
2142709,Leafy Suburbs
2142710,Leafy Suburbs
2142711,Leafy Suburbs
2142712,Leafy Suburbs
2142713,Leafy Suburbs
2142714,Migrants
2142715,Migrants
2142716,Leafy Suburbs
2142717,Leafy Suburbs
2142718,Leafy Suburbs
2142719,Migrants
2142720,Leafy Suburbs
2142721,Migrants
2142722,Leafy Suburbs
2142723,Migrants
2142724,Leafy Suburbs
2142725,Leafy Suburbs
2142726,Leafy Suburbs
2142727,Migrants
2142728,Leafy Suburbs
2142801,Country Towns
2142802,CBD
2142803,Migrants
2142804,Migrants
2142805,Inner Suburbs
2142806,Migrants
2142807,Inner City
2142808,Inner Suburbs
2142809,Migrants
2142810,Migrants
2142811,Migrants
2142812,Migrants
2142813,Country Towns
2142814,Migrants
2142815,Inner Suburbs
2142816,Migrants
2142817,Leafy Suburbs
2142818,Inner Suburbs
2142819,Inner Suburbs
2142820,Inner Suburbs
2142821,Migrants
2142822,Migrants
2142823,Migrants
2142824,Inner Suburbs
2142825,Migrants
2142826,Inner Suburbs
2142827,Migrants
2142828,Migrants
2142829,Migrants
2142830,Migrants
2142831,Inner City
2142832,Inner City
2142833,Migrants
2142834,Inner Suburbs
2142835,Migrants
2142836,Migrants
2142837,Migrants
2142838,Inner Suburbs
2142839,Migrants
2142840,Migrants
2142901,Inner Suburbs
2142902,Leafy Suburbs
2142903,Leafy Suburbs
2142904,Inner Suburbs
2142905,Leafy Suburbs
2142906,Migrants
2142907,Migrants
2142908,Migrants
2142909,Leafy Suburbs
2142910,Inner Suburbs
2142911,CBD
2142912,Inner Suburbs
2142913,Inner Suburbs
2142914,Inner Suburbs
2142915,Migrants
2142916,Inner Suburbs
2142917,Leafy Suburbs
2142918,Inner Suburbs
2142919,Migrants
2142920,Leafy Suburbs
2142921,Inner Suburbs
2142922,Migrants
2142923,Leafy Suburbs
2142924,Migrants
2142925,Inner Suburbs
2143001,Fringe-Growth
2143002,Fringe-Growth
2143003,Semi-Rural
2143004,Fringe-Growth
2143005,Semi-Rural
2143006,Semi-Rural
2143007,Semi-Rural
2143008,Fringe-Growth
2143009,Fringe-Growth
2143010,Fringe-Growth
2143011,Fringe-Growth
2143012,Fringe-Growth
2143013,Semi-Rural
2143014,Semi-Rural
2143015,Fringe-Growth
2143016,Fringe-Growth
2143017,Semi-Rural
2143018,Semi-Rural
2143019,Fringe-Growth
2143020,Semi-Rural
2143021,Fringe-Growth
2143022,Semi-Rural
2143023,Fringe-Growth
2143024,Fringe-Growth
2143025,Semi-Rural
2143026,Semi-Rural
2143027,Fringe-Growth
2143028,Semi-Rural
2143029,Semi-Rural
2143030,Semi-Rural
2143031,Semi-Rural
2143032,Fringe-Growth
2143033,Fringe-Growth
2143035,Fringe-Growth
2143036,Fringe-Growth
2143037,Fringe-Growth
2143039,Fringe-Growth
2143040,Fringe-Growth
2143041,Semi-Rural
2143042,Semi-Rural
2143043,Fringe-Growth
2143101,Inner Suburbs
2143103,Migrants
2143104,Migrants
2143105,Migrants
2143106,Migrants
2143107,Country Towns
2143108,Migrants
2143109,Migrants
2143110,Migrants
2143111,Migrants
2143112,Migrants
2143113,Migrants
2143114,Migrants
2143115,Migrants
2143116,Migrants
2143117,Migrants
2143118,Migrants
2143119,Migrants
2143120,Semi-Rural
2143121,Migrants
2143122,Semi-Rural
2143123,Migrants
2143124,Migrants
2143125,Migrants
2143126,Inner Suburbs
2143127,Migrants
2143128,Migrants
2143129,Migrants
2143130,Migrants
2143131,Migrants
2143132,Semi-Rural
2143133,Inner Suburbs
2143201,Migrants
2143202,Migrants
2143203,Migrants
2143204,Migrants
2143205,Migrants
2143206,Migrants
2143207,Migrants
2143208,Migrants
2143209,Migrants
2143210,Migrants
2143212,Migrants
2143213,Migrants
2143214,Migrants
2143215,Rural
2143216,Migrants
2143218,Migrants
2143219,Migrants
2143220,Inner Suburbs
2143221,Migrants
2143222,Migrants
2143223,Migrants
2143225,Migrants
2143226,Migrants
2143301,Migrants
2143302,Migrants
2143303,Migrants
2143304,Migrants
2143305,Migrants
2143306,Migrants
2143307,Migrants
2143308,Migrants
2143309,Migrants
2143310,Migrants
2143312,Migrants
2143313,Migrants
2143314,Migrants
2143315,Migrants
2143316,Migrants
2143317,Migrants
2143318,Migrants
2143319,Fringe-Growth
2143320,Migrants
2143321,Migrants
2143322,Migrants
2143401,Fringe-Growth
2143402,Fringe-Growth
2143403,Fringe-Growth
2143404,Semi-Rural
2143405,Migrants
2143406,Fringe-Growth
2143407,Semi-Rural
2143408,Fringe-Growth
2143409,Fringe-Growth
2143410,Rural
2143411,Fringe-Growth
2143412,Fringe-Growth
2143413,Fringe-Growth
2143414,Migrants
2143415,Fringe-Growth
2143416,Fringe-Growth
2143417,Fringe-Growth
2143418,Fringe-Growth
2143419,Migrants
2143420,Migrants
2143421,Fringe-Growth
2143422,Fringe-Growth
2143424,Fringe-Growth
2143425,Fringe-Growth
2143426,Fringe-Growth
2143427,Fringe-Growth
2143428,Fringe-Growth
2143429,Fringe-Growth
2143430,Semi-Rural
2143501,Fringe-Growth
2143502,Migrants
2143503,Migrants
2143504,Migrants
2143505,Migrants
2143506,Migrants
2143507,Migrants
2143508,Migrants
2143509,Migrants
2143510,Leafy Suburbs
2143511,Migrants
2143512,Migrants
2143513,Migrants
2143514,Migrants
2143515,Migrants
2143516,Migrants
2143517,Fringe-Growth
2143518,Semi-Rural
2143519,Migrants
2143520,Migrants
2143521,Fringe-Growth
2143522,Migrants
2143523,Migrants
2143524,Migrants
2143525,Rural
2143601,Migrants
2143602,Migrants
2143603,Semi-Rural
2143604,Leafy Suburbs
2143605,Inner Suburbs
2143606,Migrants
2143607,Migrants
2143608,Migrants
2143609,Migrants
2143610,Country Towns
2143611,Migrants
2143612,Fringe-Growth
2143613,Semi-Rural
2143614,Migrants
