sa1_7digitcode_2016,cluster
5111617,
5111618,
5111701,
5111703,
5111704,5111704
5111706,
5111708,5111708
5111709,
5111710,
5111711,
5111712,5111712
5111713,
5111714,
5111715,
5111716,5111716
5111717,
5111718,
5111719,Fringe-Growth
5111720,5111720
5111721,
5111722,
5111723,Fringe-Growth
5111724,5111724
5111725,
5111726,
5111801,
5111802,
5111803,Inner Suburbs
5111804,5111804
5111805,
5111806,
5111807,Country Towns
5111808,5111808
5111809,
5111810,Country Towns
5111811,Inner Suburbs
5111812,5111812
5111813,
5111814,
5111815,
5111816,5111816
5111817,Country Towns
5111818,Inner Suburbs
5111819,Country Towns
5111820,5111820
5111821,
5111822,Country Towns
5111823,Fringe-Growth
5111824,5111824
5111825,
5111901,
5111902,
5111903,Fringe-Growth
5111904,5111904
5111905,Remote
5111907,
5111908,5111908
5111909,
5111910,
5111911,
5111912,5111912
5111913,
5111914,
5111915,Inner Suburbs
5111916,5111916
5111917,
5111918,
5111919,Inner Suburbs
5111920,5111920
5111921,Inner Suburbs
5111922,Inner Suburbs
5111923,Inner Suburbs
5111924,5111924
5111925,Inner Suburbs
5111926,Inner Suburbs
5111927,Inner Suburbs
5111928,5111928
5111929,
5111930,
5111931,Migrants
5111932,5111932
5111933,
5111934,
5111935,Inner Suburbs
5111936,5111936
5111937,Inner Suburbs
5111938,Inner Suburbs
5111939,
5111940,5111940
5112201,Inner Suburbs
5112202,
5112203,Fringe-Growth
5112204,5112204
5112205,
5112207,Inner Suburbs
5112209,
5112210,
5112211,Migrants
5112212,5112212
5112214,Inner Suburbs
5112215,Migrants
5112216,5112216
5112217,
5112218,Inner Suburbs
5112219,Inner Suburbs
5112220,5112220
5112222,
5112223,Fringe-Growth
5112224,5112224
5112225,
5112226,
5112227,Inner Suburbs
5112228,5112228
5112229,
5112230,
5112231,Inner Suburbs
5112232,5112232
5112233,
5112234,Inner Suburbs
5112235,Migrants
5112236,5112236
5112237,Inner Suburbs
5112238,Country Towns
5112241,
5112242,
5112243,Migrants
5112244,5112244
5112245,Inner Suburbs
5112246,
5112247,Migrants
5112248,5112248
5112249,
5112250,
5112251,Inner Suburbs
5112252,5112252
5112253,
5112254,
5112255,
5112256,5112256
5112257,Inner Suburbs
5112258,
5112259,Fringe-Growth
5112260,5112260
5112261,Country Towns
5112301,
5112302,Inner Suburbs
5112303,
5112304,5112304
5112305,
5112306,Inner Suburbs
5112307,Inner Suburbs
5112308,5112308
5112309,CBD
5112311,Inner Suburbs
5112312,5112312
5112313,
5112314,
5112315,Fringe-Growth
5112316,5112316
5112317,
5112318,Inner Suburbs
5112319,Inner Suburbs
5112320,5112320
5112321,
5112322,Inner Suburbs
5112323,Inner Suburbs
5112324,5112324
5112325,CBD
5112326,
5112327,
5112328,5112328
5112329,CBD
5112330,
5112332,5112332
5112333,
5112334,
5112336,5112336
5112401,
5112402,Inner Suburbs
5112403,Inner Suburbs
5112404,5112404
5112405,Inner Suburbs
5112406,Inner Suburbs
5112407,Inner Suburbs
5112408,5112408
5112410,Inner Suburbs
5112411,Migrants
5112413,
5112414,Country Towns
5112415,
5112416,5112416
5112417,Country Towns
5112418,
5112419,Inner Suburbs
5112421,
5112422,Inner Suburbs
5112423,
5112424,5112424
5112426,
5112427,Remote
5112429,Inner Suburbs
5112430,Inner Suburbs
5112431,Migrants
5112432,5112432
5112433,
5112434,
5112435,Migrants
5112436,5112436
5112437,Inner Suburbs
5112438,
5112439,Migrants
5112440,5112440
5112441,
5112442,Country Towns
5112443,Inner Suburbs
5112444,5112444
5112445,Country Towns
5112446,
5112447,Inner Suburbs
5112501,
5112502,
5112504,5112504
5112505,
5112506,
5112507,
5112509,
5112510,
5112511,
5112512,5112512
5112513,
5112514,
5112515,
5112516,5112516
5112517,
5112518,
5112519,
5112520,5112520
5112521,
5112522,
5112524,5112524
5112525,
5112526,
5112527,Migrants
5112528,5112528
5112529,
5112701,
5112702,
5112704,5112704
5112706,Inner Suburbs
5112707,Migrants
5112708,5112708
5112714,
5112715,Migrants
5112716,5112716
5112718,
5112719,Migrants
5112720,5112720
5112721,Inner Suburbs
5112722,Inner Suburbs
5112723,Inner Suburbs
5112724,5112724
5112725,Inner Suburbs
5112726,Inner Suburbs
5112727,Migrants
5112728,5112728
5112729,Inner Suburbs
5112730,
5112731,Migrants
5112732,5112732
5112733,
5112734,Inner Suburbs
5112735,Inner Suburbs
5112736,5112736
5112737,
5112738,
5112739,Migrants
5112740,5112740
5112741,
5112742,
5112801,
5112802,
5112803,Migrants
5112804,5112804
5112805,
5112806,
5112807,
5112809,
5112810,
5112811,
5112812,5112812
5112813,
5112814,Inner Suburbs
5112815,
5112816,5112816
5112818,
5112819,Fringe-Growth
5112820,5112820
5112821,
5112822,
5112823,Migrants
5112824,5112824
5112825,
5112826,
5112827,
5112828,5112828
5112829,
5112830,
5112831,Migrants
5112832,5112832
5112833,Inner Suburbs
5112834,
5112835,
5112836,5112836
5112837,Country Towns
5112901,
5112902,
5112903,
5112904,5112904
5112905,
5112906,
5112907,
5112908,5112908
5112909,
5112910,
5112911,Inner Suburbs
5112912,5112912
5112913,
5112914,
5112915,
5112916,5112916
5112917,
5112918,
5112919,
5112920,5112920
5112921,
5112922,
5112923,
5112924,5112924
5112925,
5112926,
5112927,Inner Suburbs
5112928,5112928
5112929,Inner Suburbs
5112930,
5112931,
5112932,5112932
5112933,
5113101,
5113102,
5113103,Country Towns
5113104,5113104
5113105,
5113106,
5113107,Migrants
5113108,5113108
5113109,
5113110,
5113111,Migrants
5113112,5113112
5113113,
5113114,
5113115,Migrants
5113116,5113116
5113117,
5113118,
5113119,Migrants
5113120,5113120
5113121,
5113122,
5113123,
5113124,5113124
5113125,
5113126,
5113127,
5113128,5113128
5113129,
5113130,
5113131,Migrants
5113132,5113132
5113133,
5113134,
5113135,
5113136,5113136
5113137,
5113138,
5113139,
5113201,
5113202,
5113203,Migrants
5113204,5113204
5113205,
5113206,
5113207,Fringe-Growth
5113208,5113208
5113209,Remote
5113210,
5113211,Migrants
5113212,5113212
5113213,
5113214,
5113215,Migrants
5113216,5113216
5113217,
5113218,
5113219,Migrants
5113220,5113220
5113221,
5113222,
5113223,Inner Suburbs
5113224,5113224
5113225,
5113226,
5113227,Migrants
5113228,5113228
5113229,Inner Suburbs
5113231,
5113232,5113232
5113234,
5113235,Migrants
5113236,5113236
5113237,
5113238,
5113239,Migrants
5113240,5113240
5113241,Inner Suburbs
5113242,
5113243,Migrants
5113244,5113244
5113245,
5113246,
5113247,Migrants
5113301,
5113303,
5113305,
5113306,
5113307,
5113309,
5113310,
5113311,
5113312,5113312
5113313,
5113316,5113316
5113317,
5113322,
5113323,
5113324,5113324
5113325,
5113326,
5113327,
5113328,5113328
5113329,
5113331,Migrants
5113332,5113332
5113336,5113336
5113337,
5113338,
5113339,Migrants
5113340,5113340
5113341,
5113342,
5113343,Migrants
5113344,5113344
5113345,
5113346,
5113347,Migrants
5113348,5113348
5113349,
5113350,
5113351,Migrants
5113352,5113352
5113353,
5113354,
5113355,Migrants
5113356,5113356
5113357,
5113358,Inner Suburbs
5113359,Migrants
5113360,5113360
5113361,
5113401,
5113402,Country Towns
5113403,
5113404,5113404
5113405,Country Towns
5113406,
5113407,Country Towns
5113408,5113408
5113409,
5113410,Country Towns
5113411,
5113412,5113412
5113413,Country Towns
5113417,
5113418,
5113419,
5113420,5113420
5113421,Inner Suburbs
5113422,Country Towns
5113423,
5113424,5113424
5113425,Country Towns
5113426,Country Towns
5113427,Fringe-Growth
5113428,5113428
5113429,
5113430,Country Towns
5113431,
5113432,5113432
5113434,
5113435,Fringe-Growth
5113436,5113436
5113437,
5113438,
5113439,
5113440,5113440
5113442,Country Towns
5113443,Country Towns
5113444,5113444
5113445,Country Towns
5113446,
5113447,Fringe-Growth
5113448,5113448
5113449,
5113450,Inner Suburbs
5113451,Country Towns
5113452,5113452
5113453,
5113454,
5113501,
5113502,
5113503,Fringe-Growth
5113504,5113504
5113505,
5113507,Fringe-Growth
5113508,5113508
5113509,
5113510,
5113511,
5113512,5113512
5113513,
5113514,
5113515,
5113517,
5113518,
5113519,Fringe-Growth
5113520,5113520
5113521,
5113523,
5113524,5113524
5113525,
5113527,
5113528,5113528
5113529,
5113530,
5113531,Migrants
5113532,5113532
5113533,
5113534,
5113535,Fringe-Growth
5113536,5113536
5113537,
5113538,
5113601,
5113602,
5113603,
5113604,5113604
5113605,
5113606,
5113607,Country Towns
5113608,5113608
5113609,
5113610,
5113611,Migrants
5113612,5113612
5113613,Inner Suburbs
5113614,
5113615,Migrants
5113616,5113616
5113617,Country Towns
5113618,
5113619,Country Towns
5113620,5113620
5113621,
5113622,Country Towns
5113623,
5113624,5113624
5113625,Country Towns
5113626,
5113627,Migrants
5113628,5113628
5113629,
5113701,
5113702,
5113703,
5113704,5113704
5113705,
5113706,
5113707,Migrants
5113708,5113708
5113709,
5113710,
5113711,
5113712,5113712
5113713,Country Towns
5113714,
5113715,Migrants
5113716,5113716
5113717,
5113718,
5113719,Migrants
5113720,5113720
5113721,
5113722,
5113723,
5113724,5113724
5113725,
5113726,
5113727,
5113728,5113728
5113729,
5113730,
5113731,Country Towns
5113732,5113732
5113733,
5113734,
5113735,Migrants
5113736,5113736
5113737,
5113738,
5113739,Migrants
5113740,5113740
5113741,
5113742,
5113743,
5113744,5113744
5113745,
5113746,
5113747,Country Towns
5113748,5113748
5113749,
5113750,
5113751,
5113752,5113752
5113753,
5113754,
5113755,
5113756,5113756
5113757,
5113758,
5113801,
5113803,
5113804,5113804
5113807,
5113808,5113808
5113809,Country Towns
5113810,
5113811,
5113812,5113812
5113813,Country Towns
5113814,
5113815,
5113816,5113816
5113818,
5113819,
5113820,5113820
5113821,Country Towns
5113822,
5113823,
5113824,5113824
5113825,Country Towns
5113826,
5113827,
5113828,5113828
5113831,
5113832,5113832
5113833,
5113834,Country Towns
5113835,
5113836,5113836
5113837,
5113840,5113840
5113841,
5113842,
5113843,Fringe-Growth
5113844,5113844
5113845,
5113846,
5113847,Migrants
5113848,5113848
5113901,Country Towns
5113902,
5113903,
5113904,5113904
5113907,
5113908,5113908
5113909,
5113910,
5113911,
5113913,Country Towns
5113914,
5113915,
5113916,5113916
5113917,
5113918,
5113919,
5113920,5113920
5113921,
5113922,Country Towns
5113923,
5113924,5113924
5113925,Country Towns
5113926,
5113927,Fringe-Growth
5113928,5113928
5113929,
5113930,Country Towns
5113931,
5114001,
5114002,
5114003,
5114004,5114004
5114005,
5114006,Country Towns
5114007,
5114008,5114008
5114009,
5114010,
5114011,
5114012,5114012
5114013,
5114014,
5114015,
5114016,5114016
5114017,
5114018,
5114019,
5114020,5114020
5114021,
5114022,
5114023,Country Towns
5114024,5114024
5114025,
5114026,
5114027,
5114028,5114028
5114029,
5114030,
5114031,
5114032,5114032
5114033,
5114034,
5114035,
5114101,
5114102,
5114103,Country Towns
5114104,5114104
5114105,
5114106,
5114107,
5114108,5114108
5114109,
5114110,
5114111,
5114112,5114112
5114113,
5114114,
5114115,
5114116,5114116
5114117,
5114118,
5114119,
5114120,5114120
5114121,
5114122,
5114123,
5114124,5114124
5114125,
5114126,
5114127,
5114128,5114128
5114129,
5114130,
5114131,
5114132,5114132
5114133,
5114201,
5114205,
5114206,Country Towns
5114207,
5114208,5114208
5114210,
5114211,Fringe-Growth
5114212,5114212
5114213,
5114214,
5114215,Fringe-Growth
5114216,5114216
5114217,
5114218,
5114219,Fringe-Growth
5114220,5114220
5114221,
5114222,
5114223,Fringe-Growth
5114224,5114224
5114225,
5114226,
5114227,Fringe-Growth
5114228,5114228
5114229,
5114230,
5114232,5114232
5114233,
5114234,
5114235,Fringe-Growth
5114301,
5114302,
5114303,
5114304,5114304
5114305,
5114306,
5114307,
5114308,5114308
5114309,
5114310,
5114311,
5114312,5114312
5114313,
5114314,
5114315,Country Towns
5114402,
5114403,
5114404,5114404
5114405,
5114406,
5114407,
5114408,5114408
5114409,
5114410,Country Towns
5114411,Country Towns
5114412,5114412
5114413,
5114501,Inner Suburbs
5114502,
5114503,Inner Suburbs
5114504,5114504
5114505,Inner Suburbs
5114506,Inner Suburbs
5114507,Inner Suburbs
5114508,5114508
5114509,
5114510,
5114511,Inner Suburbs
5114512,5114512
5114513,Inner Suburbs
5114514,Inner Suburbs
5114515,Inner Suburbs
5114516,5114516
5114517,Inner Suburbs
5114518,Inner Suburbs
5114519,Inner Suburbs
5114520,5114520
5114521,Inner Suburbs
5114522,Inner Suburbs
5114523,Inner Suburbs
5114524,5114524
5114525,
5114526,
5114527,
5114528,5114528
5114529,
5114530,Inner Suburbs
5114531,Remote
5114601,
5114602,Inner Suburbs
5114603,Migrants
5114604,5114604
5114605,
5114606,Country Towns
5114607,
5114608,5114608
5114609,Inner Suburbs
5114610,
5114611,Migrants
5114612,5114612
5114613,Country Towns
5114614,
5114615,
5114616,5114616
5114617,
5114618,
5114619,
5114620,5114620
5114621,
5114622,
5114623,
5114624,5114624
5114625,
5114626,
5114627,
5114629,
5114701,
5114702,Inner Suburbs
5114703,Inner Suburbs
5114704,5114704
5114705,Inner Suburbs
5114706,Inner Suburbs
5114707,Inner Suburbs
5114708,5114708
5114709,
5114710,
5114711,Inner Suburbs
5114712,5114712
5114713,Inner Suburbs
5114714,
5114715,
5114716,5114716
5114717,Inner Suburbs
5114718,
5114719,Inner Suburbs
5114720,5114720
5114722,
5114723,
5114724,5114724
5114725,
5114726,
5114727,Inner Suburbs
5114728,5114728
5114729,Inner Suburbs
5114730,
5114731,
5114732,5114732
5114733,
5114734,
5114735,
5114736,5114736
5114737,
5114739,
5114740,5114740
5114741,
5114742,Inner Suburbs
5114743,
5114803,
5114806,
5114807,Fringe-Growth
5114808,5114808
5114809,
5114810,
5114811,
5114812,5114812
5114813,
5114814,
5114815,
5114816,5114816
5114817,
5114818,
5114819,
5114820,5114820
5114821,
5114822,
5114823,
5114824,5114824
5114825,
5114826,
5114827,
5114828,5114828
5114829,
5114831,Fringe-Growth
5114832,5114832
5114833,
5114834,
5114835,
5114836,5114836
5114837,
5115202,
5115203,
5115204,5115204
5115205,
5115206,
5115207,Country Towns
5115208,5115208
5115209,
5115210,Country Towns
5115211,Fringe-Growth
5115212,5115212
5115213,
5115214,Country Towns
5115215,
5115216,5115216
5115217,
5115218,
5115301,
5115302,
5115303,
5115304,5115304
5115305,
5115306,
5115307,
5115308,5115308
5115309,Country Towns
5115310,Country Towns
5115311,Country Towns
5115312,5115312
5115313,
5115314,Country Towns
5115315,Country Towns
5115316,5115316
5115317,Country Towns
5115318,Country Towns
5115319,
5115320,5115320
5115401,
5115402,
5115403,Migrants
5115404,5115404
5115405,
5115406,Country Towns
5115407,
5115408,5115408
5115409,Country Towns
5115410,Country Towns
5115411,
5115412,5115412
5115413,Country Towns
5115414,Inner Suburbs
5115415,Country Towns
5115416,5115416
5115417,Inner Suburbs
5115418,Inner Suburbs
5115419,Country Towns
5115420,5115420
5115421,
5115501,Country Towns
5115801,
5115802,Inner Suburbs
5115803,
5115901,
5115902,
5115903,
5115904,5115904
5115905,
5115906,Country Towns
5115907,Fringe-Growth
5115908,5115908
5115909,
5115910,
5115911,
5115912,5115912
5115913,Country Towns
5115914,
5115915,
5115916,5115916
5115917,
5115918,
5115919,
5115920,5115920
5115921,
5115922,
5115923,
5115924,5115924
5115925,
5116001,Inner Suburbs
5116002,Inner Suburbs
5116003,
5116004,5116004
5116005,
5116006,
5116007,Migrants
5116008,5116008
5116009,
5116010,
5116011,Migrants
5116012,5116012
5116013,Country Towns
5116014,Country Towns
5116015,Country Towns
5116016,5116016
5116017,Country Towns
5116018,Inner Suburbs
5116019,Country Towns
5116020,5116020
5116021,
5116022,Inner Suburbs
5116023,Fringe-Growth
5116101,
5116102,
5116103,Fringe-Growth
5116105,
5116106,
5116107,Fringe-Growth
5116108,5116108
5116110,
5116112,5116112
5116114,Inner Suburbs
5116115,Fringe-Growth
5116116,5116116
5116117,
5116118,
5116119,
5116120,5116120
5116121,
5116122,
5116123,Fringe-Growth
5116124,5116124
5116125,
5116126,
5116127,Fringe-Growth
5116128,5116128
5116129,
5116130,
5116131,Fringe-Growth
5116132,5116132
5116133,
5116301,
5116302,
5116303,Migrants
5116305,
5116306,
5116307,
5116308,5116308
5116309,
5116310,
5116311,
5116312,5116312
5116313,
5116314,
5116315,
5116316,5116316
5116317,
5116318,
5116401,
5116402,
5116403,
5116404,5116404
5116405,
5116406,
5116407,
5116408,5116408
5116409,Inner Suburbs
5116410,Inner Suburbs
5116411,
5116412,5116412
5116413,
5116414,
5116415,
5116416,5116416
5116417,
5116502,
5116503,Inner Suburbs
5116504,5116504
5116505,
5116506,Inner Suburbs
5116507,Inner Suburbs
5116508,5116508
5116509,Inner Suburbs
5116510,Inner Suburbs
5116511,Inner Suburbs
5116512,5116512
5116513,
5116514,
5116515,Inner Suburbs
5116516,5116516
5116517,
5116518,
5116519,Inner Suburbs
5116520,5116520
5116521,Inner Suburbs
5116522,Inner Suburbs
5116523,Inner Suburbs
5116524,5116524
5116525,Remote
5116526,
5116527,
5116528,5116528
5116529,
5116530,
5116531,
5116532,5116532
5116601,Country Towns
5116602,
5116603,Inner Suburbs
5116604,5116604
5116605,
5116607,Inner Suburbs
5116608,5116608
5116609,
5116610,Country Towns
5116611,
5116612,5116612
5116613,
5116614,
5116615,Country Towns
5116616,5116616
5116617,
5116618,
5116619,Country Towns
5116620,5116620
5116621,
5116622,
5116623,
5116624,5116624
5116625,Country Towns
5116626,
5116627,Fringe-Growth
5116628,5116628
5116629,
5116630,
5116631,
5116632,5116632
5116633,
5116634,
5116635,Country Towns
5116636,5116636
5116701,Country Towns
5116702,Country Towns
5116902,
5116903,
5116904,5116904
5116905,
5116906,
5116907,Fringe-Growth
5116908,5116908
5116910,
5116912,5116912
5116913,
5116914,
5116917,
5116918,
5116919,Fringe-Growth
5116920,5116920
5116921,
5116922,
5116923,Fringe-Growth
5116924,5116924
5116925,
5116926,
5116927,Fringe-Growth
5117001,
5117003,Country Towns
5117004,5117004
5117005,Country Towns
5117006,Country Towns
5117007,Country Towns
5117008,5117008
5117009,
5117010,
5117011,
5117012,5117012
5117013,
5117014,
5117016,5117016
5117018,Country Towns
5117019,Country Towns
5117202,
5117301,Country Towns
5117401,Country Towns
5117402,
5117404,5117404
5117406,
5117407,Country Towns
5117408,5117408
5117409,
5117410,Country Towns
5117411,Country Towns
5117412,5117412
5117413,
5117414,
5117415,Country Towns
5117416,5117416
5117417,Country Towns
5117418,Country Towns
5117419,Country Towns
5117420,5117420
5117421,Country Towns
5117422,Country Towns
5117423,
5117424,5117424
5117425,Country Towns
5117426,Country Towns
5117427,Country Towns
5117428,5117428
5117429,Inner Suburbs
5117501,
5117502,
5117503,
5117504,5117504
5117505,Inner Suburbs
5117506,
5117507,Inner Suburbs
5117508,5117508
5117509,
5117510,
5117511,
5117512,5117512
5117513,
5117514,
5117515,
5117516,5117516
5117517,
5117518,Inner Suburbs
5117519,
5117520,5117520
5117521,
5117522,
5117523,
5117524,5117524
5117601,
5117602,
5117603,
5117604,5117604
5117605,
5117606,
5117607,
5117608,5117608
5117609,
5117701,
5117702,
5117703,Inner Suburbs
5117704,5117704
5117705,
5117706,
5117707,Inner Suburbs
5117708,5117708
5117709,
5117710,
5117711,
5117712,5117712
5117713,
5117714,
5117715,
5117716,5117716
5117717,
5117718,
5117719,Inner Suburbs
5117720,5117720
5117721,Inner Suburbs
5117722,
5117723,Country Towns
5117724,5117724
5117725,
5117726,
5117727,
5117728,5117728
5117729,Inner Suburbs
5117730,
5117801,
5117802,
5117803,
5117804,5117804
5117805,
5117806,
5117807,Inner Suburbs
5117808,5117808
5117809,
5117810,
5117811,Inner Suburbs
5117812,5117812
5117813,
5117814,
5117815,
5117816,5117816
5117817,Country Towns
5117818,
5117819,
5117820,5117820
5117821,
5117822,
5117823,
5117824,5117824
5117825,
5117826,
5117827,Inner Suburbs
5117828,5117828
5117829,
5117830,Inner Suburbs
5117831,Inner Suburbs
5117901,
5117902,
5117903,
5117904,5117904
5117905,
5117906,
5117907,Country Towns
5117908,5117908
5117909,
5117910,
5117911,
5117912,5117912
5117913,
5117914,
5117915,
5117916,5117916
5117917,
5118001,
5118002,
5118003,
5118004,5118004
5118005,
5118006,
5118007,
5118008,5118008
5118009,
5118010,
5118011,
5118012,5118012
5118013,
5118014,
5118015,
5118016,5118016
5118017,
5118018,
5118019,
5118020,5118020
5118021,
5118022,
5118023,
5118024,5118024
5118025,
5118027,
5118028,5118028
5118029,
5118030,
5118031,
5118032,5118032
5118101,Inner Suburbs
5118102,
5118103,
5118104,5118104
5118105,Inner Suburbs
5118106,
5118107,
5118108,5118108
5118109,
5118110,
5118111,
5118112,5118112
5118113,
5118114,
5118115,
5118116,5118116
5118117,
5118118,
5118119,Country Towns
5118120,5118120
5118121,
5118122,
5118123,
5118124,5118124
5118125,
5118126,
5118127,Country Towns
5118128,5118128
5118129,
5118130,Inner Suburbs
5118131,
5118132,5118132
5118201,
5118202,
5118203,
5118204,5118204
5118205,
5118206,
5118207,
5118208,5118208
5118209,
5118210,
5118211,Inner Suburbs
5118212,5118212
5118213,Inner Suburbs
5118214,
5118215,Fringe-Growth
5118216,5118216
5118217,
5118218,
5118219,Migrants
5118220,5118220
5118221,
5118222,
5118223,
5118224,5118224
5118225,
5118226,
5118227,Migrants
5118228,5118228
5118301,
5118302,
5118303,Country Towns
5118304,5118304
5118305,
5118306,
5118307,Country Towns
5118308,5118308
5118309,
5118310,
5118401,
5118402,
5118403,Migrants
5118404,5118404
5118405,
5118406,
5118408,5118408
5118409,
5118410,
5118411,Migrants
5118412,5118412
5118413,
5118414,
5118415,Migrants
5118416,5118416
5118417,
5118418,
5118506,
5118507,
5118508,5118508
5118509,Country Towns
5118510,
5118511,Fringe-Growth
5118512,5118512
5118513,
5118516,5118516
5118517,
5118518,
5118519,
5118520,5118520
5118521,
5118525,
5118526,Country Towns
5118527,Fringe-Growth
5118528,5118528
5118529,
5118530,
5118531,
5118532,5118532
5118533,
5118534,
5118535,Fringe-Growth
5118536,5118536
5118537,
5118538,
5118539,Fringe-Growth
5118540,5118540
5118541,
5118542,
5118543,Fringe-Growth
5118544,5118544
5118545,
5118546,
5118547,Country Towns
5118548,5118548
5118549,
5118550,
5118551,Fringe-Growth
5118552,5118552
5118554,
5118555,Fringe-Growth
5118556,5118556
5118557,
5118558,
5118559,
5118560,5118560
5118561,
5118562,
5118601,Country Towns
5118602,Country Towns
5118603,Country Towns
5118604,5118604
5118605,
5118606,Country Towns
5118607,
5118608,5118608
5118609,Country Towns
5118610,Country Towns
5118611,
5118612,5118612
5118613,Country Towns
5118614,
5118615,Country Towns
5118616,5118616
5118617,Country Towns
5118618,Country Towns
5118619,Country Towns
5118620,5118620
5118621,Country Towns
5118701,
5118702,
5118703,Fringe-Growth
5118704,5118704
5118705,
5118706,Country Towns
5118707,
5118708,5118708
5118709,
5118710,
5118711,Fringe-Growth
5118713,
5118714,
5118715,
5118716,5118716
5118717,
5118718,Country Towns
5118719,
5118720,5118720
5118723,
5118724,5118724
5118725,
5118726,
5118727,
5118728,5118728
5118729,
5118730,
5118731,
5118732,5118732
5118734,
5118735,
5118736,5118736
5118737,
5118738,
5118739,
5118740,5118740
5118802,Country Towns
5118803,
5118804,5118804
5118805,Country Towns
5118806,Country Towns
5118807,Country Towns
5118808,5118808
5118809,Country Towns
5118810,Country Towns
5118811,Country Towns
5118812,5118812
5118813,Country Towns
5118814,Country Towns
5118815,Country Towns
5118816,5118816
5118818,Country Towns
5118820,5118820
5118821,
5118822,Country Towns
5118823,Country Towns
5118824,5118824
5118825,
5118826,Country Towns
5118827,Country Towns
5118828,5118828
5118829,Country Towns
5118830,Country Towns
5118831,Country Towns
5118832,5118832
5118833,Country Towns
5118834,Country Towns
5118835,Fringe-Growth
5119001,Country Towns
5119002,
5119003,
5119004,5119004
5119005,Country Towns
5119006,
5119007,Country Towns
5119008,5119008
5119009,Country Towns
5119010,
5119011,
5119012,5119012
5119013,Country Towns
5119014,
5119015,
5119016,5119016
5119017,
5119018,Country Towns
5119019,Country Towns
5119020,5119020
5119021,Country Towns
5119022,Country Towns
5119023,Country Towns
5119024,5119024
5119025,Country Towns
5119027,Fringe-Growth
5119028,5119028
5119029,
5119030,
5119102,
5119103,
5119104,5119104
5119105,
5119106,
5119107,Fringe-Growth
5119108,5119108
5119109,
5119114,
5119115,Fringe-Growth
5119117,
5119118,
5119119,
5119120,5119120
5119122,
5119123,
5119124,5119124
5119125,
5119126,
5119128,5119128
5119129,
5119130,
5119131,Fringe-Growth
5119132,5119132
5119133,
5119134,
5119135,Fringe-Growth
5119136,5119136
5119137,
5119138,
5119139,
5119140,5119140
5119141,
5119142,
5119143,Fringe-Growth
5119144,5119144
5119145,
5119146,
5119147,
5119201,
5119202,
5119203,
5119204,5119204
5119205,
5119206,
5119207,
5119208,5119208
5119209,
5119211,Country Towns
5119212,5119212
5119213,
5119214,
5119215,Country Towns
5119216,5119216
5119217,
5119218,
5119219,
5119220,5119220
5119221,
5119222,Country Towns
5119223,Country Towns
5119224,5119224
5119225,
5119226,
5119227,Country Towns
5119228,5119228
5119229,
5119230,
5119301,
5119302,
5119303,Country Towns
5119304,5119304
5119305,
5119306,Country Towns
5119307,Fringe-Growth
5119308,5119308
5119309,
5119310,Country Towns
5119311,Country Towns
5119312,5119312
5119313,
5119314,Country Towns
5119315,Country Towns
5119316,5119316
5119317,
5119318,
5119319,
5119320,5119320
5119321,
5119322,
5119323,
5119324,5119324
5119325,
5119326,
5119327,
5119328,5119328
5122501,
5122502,Country Towns
5122503,Country Towns
5122504,5122504
5122506,Country Towns
5122507,Country Towns
5122508,5122508
5122509,Country Towns
5122510,Country Towns
5122511,Country Towns
5122512,5122512
5122513,Country Towns
5122514,
5122515,Country Towns
5122516,5122516
5122517,Country Towns
5122518,Country Towns
5122519,Country Towns
5122520,5122520
5122521,Country Towns
5122522,Country Towns
5122523,Country Towns
5122525,
5122526,Country Towns
5122527,Country Towns
5122528,5122528
5122529,Country Towns
5122530,Country Towns
5122532,5122532
5122533,
5122534,Country Towns
5122535,Country Towns
5122536,5122536
5122537,Country Towns
5122538,
5122539,Country Towns
5122540,5122540
5122601,
5122602,
5122603,Country Towns
5122604,5122604
5122605,
5122606,
5122607,Country Towns
5122608,5122608
5122609,Country Towns
5122610,Country Towns
5122701,Country Towns
5122702,Country Towns
5122703,Country Towns
5122704,5122704
5122705,
5122706,
5122707,Country Towns
5122708,5122708
5122709,Country Towns
5122710,Country Towns
5122711,
5122712,5122712
5122801,Country Towns
5122802,Country Towns
5122806,
5122807,Country Towns
5122808,5122808
5122809,
5122810,Country Towns
5122811,Country Towns
5122812,5122812
5122813,
5122814,Country Towns
5122815,Country Towns
5122816,5122816
5122817,
5122818,
5122819,Country Towns
5122820,5122820
5122821,
5122901,
5122902,Country Towns
5122903,Country Towns
5122904,5122904
5122905,Country Towns
5122906,Country Towns
5122907,Country Towns
5122908,5122908
5122909,Country Towns
5122910,Country Towns
5122911,Country Towns
5123001,Country Towns
5123002,Country Towns
5123003,Country Towns
5123004,5123004
5123005,Country Towns
5123006,Country Towns
5123007,Country Towns
5123008,5123008
5123009,
5123010,Country Towns
5123011,Migrants
5123012,5123012
5123013,Country Towns
5123014,Country Towns
5123101,Country Towns
5123102,Country Towns
5123103,Country Towns
5123104,5123104
5123105,Country Towns
5123106,Country Towns
5123107,Country Towns
5123108,5123108
5123109,Country Towns
5123110,Country Towns
5123111,
5123112,5123112
5123113,Country Towns
5123201,Country Towns
5123202,
5123203,
5123204,5123204
5123205,
5123206,
5123208,5123208
5123209,
5123210,Country Towns
5123211,
5123212,5123212
5123301,Country Towns
5123302,
5123303,
5123304,5123304
