sa1_7digitcode_2016,cluster
1141029,Leafy Suburbs
1141030,Leafy Suburbs
1141031,Leafy Suburbs
1141032,Leafy Suburbs
1141033,Leafy Suburbs
1141035,Leafy Suburbs
1141037,Leafy Suburbs
1141038,Leafy Suburbs
1141039,Leafy Suburbs
1141040,Leafy Suburbs
1141041,Leafy Suburbs
1141042,Inner Suburbs
1141044,Leafy Suburbs
1141045,Inner Suburbs
1141046,Leafy Suburbs
1141047,Leafy Suburbs
1141048,CBD
1141049,Leafy Suburbs
1141050,Leafy Suburbs
1141051,Inner City
1141052,CBD
1141053,Leafy Suburbs
1141101,Leafy Suburbs
1141102,Leafy Suburbs
1141103,Leafy Suburbs
1141104,Leafy Suburbs
1141105,Leafy Suburbs
1141106,Leafy Suburbs
1141107,Leafy Suburbs
1141108,Leafy Suburbs
1141109,Leafy Suburbs
1141110,Leafy Suburbs
1141111,Leafy Suburbs
1141112,Leafy Suburbs
1141113,Leafy Suburbs
1141114,Country Towns
1141115,Leafy Suburbs
1141117,Inner City
1141118,Leafy Suburbs
1141119,Leafy Suburbs
1141120,Leafy Suburbs
1141121,Inner Suburbs
1141122,CBD
1141123,Inner Suburbs
1141124,Leafy Suburbs
1141125,Leafy Suburbs
1141126,Leafy Suburbs
1141127,Leafy Suburbs
1141128,Leafy Suburbs
1141129,Leafy Suburbs
1141130,Leafy Suburbs
1141131,Leafy Suburbs
1141132,Leafy Suburbs
1141133,Leafy Suburbs
1141134,CBD
1141135,Leafy Suburbs
1141136,Leafy Suburbs
1141137,CBD
1141138,Leafy Suburbs
1141139,Leafy Suburbs
1141140,Leafy Suburbs
1141141,Leafy Suburbs
1141142,Leafy Suburbs
1141143,Leafy Suburbs
1141144,Inner Suburbs
1141201,Leafy Suburbs
1141202,Leafy Suburbs
1141203,Leafy Suburbs
1141204,Remote
1141205,Leafy Suburbs
1141206,Leafy Suburbs
1141207,Leafy Suburbs
1141208,Leafy Suburbs
1141209,Leafy Suburbs
1141210,Leafy Suburbs
1141211,Inner Suburbs
1141212,Leafy Suburbs
1141214,Leafy Suburbs
1141215,Leafy Suburbs
1141217,Leafy Suburbs
1141218,Leafy Suburbs
1141219,Leafy Suburbs
1141220,Leafy Suburbs
1141221,Leafy Suburbs
1141222,Inner Suburbs
1141223,CBD
1141224,Leafy Suburbs
1141225,Leafy Suburbs
1141226,Leafy Suburbs
1141227,Leafy Suburbs
1141228,Leafy Suburbs
1141229,Leafy Suburbs
1141230,Leafy Suburbs
1141231,Leafy Suburbs
1141232,Leafy Suburbs
1141233,Leafy Suburbs
1141234,Leafy Suburbs
1141235,Leafy Suburbs
1141236,Leafy Suburbs
1141237,Leafy Suburbs
1141238,CBD
1141240,CBD
1141241,CBD
1141242,Leafy Suburbs
1141243,CBD
1141301,CBD
1141302,Leafy Suburbs
1141303,CBD
1141304,Inner Suburbs
1141305,CBD
1141306,Inner Suburbs
1141307,CBD
1141308,Inner Suburbs
1141309,CBD
1141310,CBD
1141311,CBD
1141312,Inner Suburbs
1141313,CBD
1141314,Inner Suburbs
1141315,Inner Suburbs
1141316,CBD
1141317,Inner Suburbs
1141318,Inner Suburbs
1141319,Inner Suburbs
1141320,CBD
1141321,Inner Suburbs
1141322,Inner Suburbs
1141323,Leafy Suburbs
1141324,Leafy Suburbs
1141325,Inner Suburbs
1141326,CBD
1141327,CBD
1141328,Inner City
1141329,CBD
1141330,CBD
1141331,Inner Suburbs
1141332,CBD
1141333,CBD
1141334,CBD
1141335,CBD
1141336,CBD
1141337,CBD
1141338,CBD
1141339,CBD
1141340,CBD
1141341,CBD
1141342,Inner City
1141401,CBD
1141402,Inner City
1141403,CBD
1141404,Inner City
1141405,CBD
1141406,Inner City
1141407,CBD
1141408,CBD
1141409,CBD
1141410,CBD
1141411,Inner Suburbs
1141412,Inner City
1141413,CBD
1141414,CBD
1141415,CBD
1141416,CBD
1141417,CBD
1141418,Inner City
1141419,Inner Suburbs
1141420,CBD
1141421,Inner City
1141422,Inner City
1141423,Leafy Suburbs
1141424,CBD
1141425,CBD
1141426,CBD
1141427,Inner City
1141428,Inner City
1141429,Inner City
1141430,Inner City
1141431,CBD
1141432,CBD
1141433,CBD
1141434,CBD
1141435,CBD
1141436,CBD
1141437,CBD
1141438,CBD
1141439,Inner City
1141440,CBD
1141441,CBD
1141442,CBD
1141443,CBD
1141444,CBD
1141501,Leafy Suburbs
1141502,Inner Suburbs
1141503,Leafy Suburbs
1141504,CBD
1141505,Inner Suburbs
1141506,Inner Suburbs
1141507,Leafy Suburbs
1141508,CBD
1141509,Inner Suburbs
1141511,Leafy Suburbs
1141512,Inner Suburbs
1141513,Leafy Suburbs
1141514,Leafy Suburbs
1141515,Inner Suburbs
1141516,Inner City
1141517,Inner Suburbs
1141518,CBD
1141519,Leafy Suburbs
1141520,CBD
1141521,Inner City
1141522,CBD
1141523,CBD
1141524,CBD
1141525,Inner Suburbs
1141526,CBD
1141527,CBD
1141528,CBD
1141529,CBD
1141530,Inner Suburbs
1141531,Inner Suburbs
1141532,Leafy Suburbs
1141533,CBD
1141534,Inner Suburbs
1141535,Inner Suburbs
1141536,Inner Suburbs
1141537,Inner City
1141538,Leafy Suburbs
1141539,Leafy Suburbs
1141540,CBD
1141541,CBD
1141542,Inner Suburbs
1141543,Leafy Suburbs
1141544,Inner Suburbs
1141545,Inner Suburbs
1141546,CBD
1141547,Leafy Suburbs
1141548,Leafy Suburbs
1141549,CBD
1141550,Inner Suburbs
1141551,Inner Suburbs
1141552,Inner Suburbs
1141553,Inner Suburbs
1141554,Leafy Suburbs
1141555,CBD
1141556,CBD
1141557,Inner Suburbs
1141558,Inner Suburbs
1141559,Leafy Suburbs
1141560,CBD
1141561,Leafy Suburbs
1141562,Leafy Suburbs
1141563,Leafy Suburbs
1141565,Leafy Suburbs
1141566,Inner Suburbs
1141567,Inner Suburbs
1141568,CBD
1141569,Inner Suburbs
1141570,Leafy Suburbs
1141571,Inner City
1141601,CBD
1141602,CBD
1141603,CBD
1141604,CBD
1141605,CBD
1141606,CBD
1141607,CBD
1141608,CBD
1141609,CBD
1141610,Inner City
1141611,CBD
1141612,Inner City
1141613,CBD
1141614,CBD
1141615,CBD
1141616,Inner Suburbs
1141617,CBD
1141618,CBD
1141619,CBD
1141620,CBD
1141621,Remote
1141622,CBD
1141623,CBD
1141624,CBD
1141625,CBD
1141626,CBD
1141627,CBD
1141628,CBD
1141629,CBD
1141630,CBD
1141631,CBD
1141632,CBD
1141633,CBD
1141634,CBD
1141635,CBD
1141636,CBD
1141637,CBD
1141701,CBD
1141702,CBD
1141703,CBD
1141704,CBD
1141706,CBD
1141707,Inner City
1141708,CBD
1141709,CBD
1141710,Remote
1141712,CBD
1141713,CBD
1141714,Inner City
1141716,Inner City
1141717,Inner City
1141718,CBD
1141719,Inner City
1141721,CBD
1141723,CBD
1141724,CBD
1141726,CBD
1141728,CBD
1141729,CBD
1141730,CBD
1141731,CBD
1141732,Inner Suburbs
1141733,CBD
1141734,CBD
1141801,Inner Suburbs
1141803,Leafy Suburbs
1141804,Leafy Suburbs
1141805,Leafy Suburbs
1141806,Leafy Suburbs
1141808,Leafy Suburbs
1141809,Leafy Suburbs
1141810,Leafy Suburbs
1141811,Leafy Suburbs
1141812,Leafy Suburbs
1141813,Leafy Suburbs
1141814,Leafy Suburbs
1141815,Leafy Suburbs
1141816,Leafy Suburbs
1141817,Leafy Suburbs
1141818,Leafy Suburbs
1141819,Leafy Suburbs
1141820,Leafy Suburbs
1141821,Inner Suburbs
1141822,Leafy Suburbs
1141823,Inner Suburbs
1141827,Inner Suburbs
1141828,Inner City
1141829,Inner Suburbs
1141830,Inner Suburbs
1141831,Inner Suburbs
1141832,Inner Suburbs
1141833,Inner Suburbs
1141834,CBD
1141835,Inner Suburbs
1141836,Leafy Suburbs
1141837,Leafy Suburbs
1141838,Leafy Suburbs
1141839,Leafy Suburbs
1141840,Leafy Suburbs
1141841,Leafy Suburbs
1141843,CBD
1141844,CBD
1141845,CBD
1141846,Leafy Suburbs
1141847,Leafy Suburbs
1141848,Inner Suburbs
1141849,CBD
1141850,Inner Suburbs
1141901,CBD
1141902,CBD
1141903,Inner Suburbs
1141904,Leafy Suburbs
1141905,Inner Suburbs
1141906,CBD
1141907,CBD
1141908,CBD
1141909,Inner City
1141910,CBD
1141911,CBD
1141912,CBD
1141913,CBD
1141914,Inner Suburbs
1141915,Inner Suburbs
1141916,Inner Suburbs
1141917,Inner City
1141918,CBD
1141919,Inner Suburbs
1141920,Inner Suburbs
1141921,CBD
1141922,CBD
1141923,CBD
1141924,CBD
1141925,CBD
1141926,CBD
1141927,CBD
1141928,CBD
1141929,CBD
1141930,CBD
1141931,CBD
1141932,CBD
1141933,CBD
1141934,CBD
1141935,CBD
1141936,CBD
1141937,Inner Suburbs
1141938,Inner Suburbs
1141939,Inner Suburbs
1141940,Inner City
1141941,Inner City
1141942,Fringe-Growth
1141943,Inner Suburbs
1141944,Inner Suburbs
1141945,Inner Suburbs
1141946,CBD
1141947,CBD
1141948,CBD
1142001,Leafy Suburbs
1142002,Leafy Suburbs
1142003,Leafy Suburbs
1142004,Leafy Suburbs
1142005,Leafy Suburbs
1142006,Leafy Suburbs
1142007,Leafy Suburbs
1142008,Leafy Suburbs
1142009,Leafy Suburbs
1142010,Leafy Suburbs
1142011,Semi-Rural
1142012,Leafy Suburbs
1142013,Leafy Suburbs
1142014,Leafy Suburbs
1142015,Leafy Suburbs
1142016,Leafy Suburbs
1142017,Leafy Suburbs
1142020,Leafy Suburbs
1142021,Leafy Suburbs
1142022,Leafy Suburbs
1142023,Leafy Suburbs
1142024,Leafy Suburbs
1142025,Leafy Suburbs
1142026,Semi-Rural
1142027,Leafy Suburbs
1142028,Inner Suburbs
1142029,Inner Suburbs
1142030,Leafy Suburbs
1142101,Leafy Suburbs
1142102,Leafy Suburbs
1142103,Leafy Suburbs
1142104,Leafy Suburbs
1142105,Leafy Suburbs
1142106,Leafy Suburbs
1142107,Rural
1142108,Leafy Suburbs
1142109,Leafy Suburbs
1142110,Leafy Suburbs
1142111,Leafy Suburbs
1142112,Leafy Suburbs
1142113,Leafy Suburbs
1142114,Leafy Suburbs
1142115,Leafy Suburbs
1142116,Leafy Suburbs
1142117,Rural
1142118,Rural
1142119,Inner Suburbs
1142120,Remote
1142121,Leafy Suburbs
1142122,Leafy Suburbs
1142123,Remote
1142201,Inner Suburbs
1142202,CBD
1142203,Leafy Suburbs
1142204,Leafy Suburbs
1142205,Leafy Suburbs
1142206,Leafy Suburbs
1142207,Leafy Suburbs
1142208,Leafy Suburbs
1142209,Leafy Suburbs
1142210,Leafy Suburbs
1142211,Leafy Suburbs
1142212,Inner Suburbs
1142213,Inner Suburbs
1142214,CBD
1142215,Inner Suburbs
1142216,Leafy Suburbs
1142217,Inner Suburbs
1142218,Leafy Suburbs
1142219,Leafy Suburbs
1142220,Leafy Suburbs
1142221,Leafy Suburbs
1142222,Leafy Suburbs
1142223,CBD
1142224,Leafy Suburbs
1142225,Leafy Suburbs
1142226,Leafy Suburbs
1142227,Leafy Suburbs
1142228,Leafy Suburbs
1142229,Leafy Suburbs
1142230,Leafy Suburbs
1142231,Leafy Suburbs
1142232,Leafy Suburbs
1142233,Leafy Suburbs
1142234,Leafy Suburbs
1142301,Inner City
1142302,Inner Suburbs
1142303,Leafy Suburbs
1142304,Semi-Rural
1142305,Leafy Suburbs
1142306,Leafy Suburbs
1142307,Leafy Suburbs
1142308,Leafy Suburbs
1142309,Semi-Rural
1142310,Inner Suburbs
1142311,Leafy Suburbs
1142312,Leafy Suburbs
1142313,Leafy Suburbs
1142314,Leafy Suburbs
1142315,Leafy Suburbs
1142316,Leafy Suburbs
1142317,Leafy Suburbs
1142320,Leafy Suburbs
1142321,Leafy Suburbs
1142322,Semi-Rural
1142323,Semi-Rural
1142324,Semi-Rural
1142325,Leafy Suburbs
1142326,Leafy Suburbs
1142327,Leafy Suburbs
1142329,Leafy Suburbs
1142330,Leafy Suburbs
1142331,Semi-Rural
1142332,Country Towns
1142333,Leafy Suburbs
1142334,Leafy Suburbs
1142335,Semi-Rural
1142336,Leafy Suburbs
1142337,Leafy Suburbs
1142338,Inner Suburbs
1142339,Inner City
1142340,Inner Suburbs
1142341,Inner City
1142342,Inner City
1142344,CBD
1142345,Inner Suburbs
1142346,Leafy Suburbs
1142347,Leafy Suburbs
1142348,Leafy Suburbs
1142349,Inner City
1142350,CBD
1142351,Leafy Suburbs
1142352,Country Towns
1142353,Leafy Suburbs
1142354,CBD
1142355,Inner City
1142401,Leafy Suburbs
1142402,Leafy Suburbs
1142403,Leafy Suburbs
1142404,Leafy Suburbs
1142405,Remote
1142406,Leafy Suburbs
1142407,Leafy Suburbs
1142408,Leafy Suburbs
1142409,Leafy Suburbs
1142410,Leafy Suburbs
1142411,Leafy Suburbs
1142412,Rural
1142413,Leafy Suburbs
1142414,Semi-Rural
1142415,Leafy Suburbs
1142416,Leafy Suburbs
1142417,Leafy Suburbs
1142418,Leafy Suburbs
1142419,Leafy Suburbs
1142420,Leafy Suburbs
1142421,Leafy Suburbs
1142422,Leafy Suburbs
1142423,Leafy Suburbs
1142424,Leafy Suburbs
1142425,Remote
1142426,Migrants
1142427,Migrants
1142428,Migrants
1142429,Migrants
1142430,Leafy Suburbs
1142431,Migrants
1142432,Remote
1142433,Remote
1142501,Leafy Suburbs
1142502,Inner Suburbs
1142503,Inner Suburbs
1142504,Leafy Suburbs
1142505,Semi-Rural
1142506,Leafy Suburbs
1142507,Leafy Suburbs
1142508,Leafy Suburbs
1142509,Semi-Rural
1142510,Leafy Suburbs
1142511,Semi-Rural
1142512,Semi-Rural
1142513,Semi-Rural
1142514,Leafy Suburbs
1142515,Country Towns
1142516,Leafy Suburbs
1142517,Leafy Suburbs
1142518,Leafy Suburbs
1142519,Leafy Suburbs
1142521,Leafy Suburbs
1142522,Inner City
1142523,CBD
1142601,Leafy Suburbs
1142602,CBD
1142603,CBD
1142604,CBD
1142605,CBD
1142606,CBD
1142607,CBD
1142608,CBD
1142609,CBD
1142610,Inner Suburbs
1142611,CBD
1142612,Inner Suburbs
1142613,Leafy Suburbs
1142614,CBD
1142615,Leafy Suburbs
1142616,Leafy Suburbs
1142617,Leafy Suburbs
1142618,Leafy Suburbs
1142619,CBD
1142620,Inner Suburbs
1142621,CBD
1142622,CBD
1142623,CBD
1142624,CBD
1142625,CBD
1142626,CBD
1142627,CBD
1142628,CBD
1142629,CBD
1142630,CBD
1142631,CBD
1142632,CBD
1142633,CBD
1142634,Leafy Suburbs
1142635,Leafy Suburbs
1142636,CBD
1142637,CBD
1142638,Inner City
1142639,Leafy Suburbs
1142640,Inner Suburbs
1142641,Leafy Suburbs
1142642,Inner Suburbs
1142643,Inner Suburbs
1142644,CBD
1142645,CBD
1142646,CBD
1142647,Leafy Suburbs
1142648,Leafy Suburbs
1142649,Leafy Suburbs
1142650,Leafy Suburbs
1142651,Leafy Suburbs
1142652,Leafy Suburbs
1142653,CBD
1142654,CBD
1142655,CBD
1142656,CBD
1142701,Leafy Suburbs
1142702,Leafy Suburbs
1142703,Leafy Suburbs
1142704,Leafy Suburbs
1142705,Inner Suburbs
1142706,Leafy Suburbs
1142707,Leafy Suburbs
1142708,Leafy Suburbs
1142709,Leafy Suburbs
1142710,Leafy Suburbs
1142711,Leafy Suburbs
1142712,Inner Suburbs
1142713,Leafy Suburbs
1142714,Leafy Suburbs
1142715,Inner Suburbs
1142716,Leafy Suburbs
1142717,Leafy Suburbs
1142718,Leafy Suburbs
1142719,Leafy Suburbs
1142720,Leafy Suburbs
1142721,Leafy Suburbs
1142723,Leafy Suburbs
1142726,Leafy Suburbs
1142727,Leafy Suburbs
1142728,Leafy Suburbs
1142729,Leafy Suburbs
1142732,Leafy Suburbs
1142733,Leafy Suburbs
1142734,Leafy Suburbs
1142735,Inner Suburbs
1142736,Inner Suburbs
1142737,Leafy Suburbs
1142738,Inner Suburbs
1142739,Leafy Suburbs
1142740,Leafy Suburbs
1142741,Leafy Suburbs
1142801,Leafy Suburbs
1142802,Leafy Suburbs
1142803,Leafy Suburbs
1142804,Leafy Suburbs
1142805,Leafy Suburbs
1142806,Leafy Suburbs
1142807,Leafy Suburbs
1142808,Leafy Suburbs
1142809,Leafy Suburbs
1142810,Leafy Suburbs
1142811,Leafy Suburbs
1142812,Leafy Suburbs
1142813,Leafy Suburbs
1142814,Leafy Suburbs
1142815,Leafy Suburbs
1142816,Leafy Suburbs
1142817,Leafy Suburbs
1142818,Leafy Suburbs
1142819,Leafy Suburbs
1142820,Remote
1142821,Leafy Suburbs
1142822,Leafy Suburbs
1142823,Leafy Suburbs
1142824,Leafy Suburbs
1142826,Leafy Suburbs
1142827,Leafy Suburbs
1142828,Leafy Suburbs
1142829,Leafy Suburbs
1142830,Leafy Suburbs
1142831,Leafy Suburbs
1142832,Leafy Suburbs
1142833,Leafy Suburbs
1142834,Leafy Suburbs
1142835,Leafy Suburbs
1142836,Leafy Suburbs
1142837,Leafy Suburbs
1142839,Leafy Suburbs
1142840,Leafy Suburbs
1142841,Remote
1142842,Leafy Suburbs
1142843,Leafy Suburbs
1142844,Leafy Suburbs
1142845,Leafy Suburbs
1142846,Inner Suburbs
1142847,Inner Suburbs
1142848,Leafy Suburbs
1142849,Leafy Suburbs
1142850,Leafy Suburbs
1142851,Leafy Suburbs
1142852,Leafy Suburbs
1142853,Leafy Suburbs
1142854,Leafy Suburbs
1142855,Leafy Suburbs
1142856,Leafy Suburbs
1142857,Leafy Suburbs
1142858,Leafy Suburbs
1142859,Leafy Suburbs
1142860,Leafy Suburbs
1142862,Leafy Suburbs
1142863,Leafy Suburbs
1142864,Leafy Suburbs
1142901,Leafy Suburbs
1142902,Inner Suburbs
1142903,Leafy Suburbs
1142904,CBD
1142905,Leafy Suburbs
1142906,Leafy Suburbs
1142907,Leafy Suburbs
1142908,Inner Suburbs
1142909,Inner Suburbs
1142910,Inner Suburbs
1142911,Leafy Suburbs
1142912,Inner Suburbs
1142913,CBD
1142914,Inner Suburbs
1142915,CBD
1142916,CBD
1142917,Leafy Suburbs
1142919,CBD
1142920,Inner City
1142921,Inner Suburbs
1142922,Leafy Suburbs
1142923,CBD
1142924,CBD
1142925,CBD
1142926,CBD
1142927,CBD
1142928,CBD
1142929,Inner Suburbs
1142930,Inner Suburbs
1142931,Inner Suburbs
1142932,CBD
1142933,CBD
1142934,Leafy Suburbs
1142936,Inner Suburbs
1142937,Leafy Suburbs
1142938,Migrants
1142939,Leafy Suburbs
1142940,Leafy Suburbs
1142941,Inner Suburbs
1142942,Leafy Suburbs
1142943,Leafy Suburbs
1142944,Inner Suburbs
1142945,Leafy Suburbs
1142946,CBD
1142947,CBD
1142948,CBD
1142949,Inner Suburbs
1142950,Inner Suburbs
1142951,CBD
1143001,CBD
1143002,Inner Suburbs
1143003,Leafy Suburbs
1143004,Leafy Suburbs
1143005,Leafy Suburbs
1143006,Leafy Suburbs
1143007,Leafy Suburbs
1143008,Remote
1143009,Leafy Suburbs
1143010,Leafy Suburbs
1143011,Leafy Suburbs
1143013,Leafy Suburbs
1143014,Leafy Suburbs
1143015,CBD
1143016,CBD
1143017,Inner Suburbs
1143018,CBD
1143019,CBD
1143020,Leafy Suburbs
1143021,Leafy Suburbs
1143022,Leafy Suburbs
1143023,Leafy Suburbs
1143024,Inner Suburbs
1143025,Inner Suburbs
1143026,Leafy Suburbs
1143027,Leafy Suburbs
1143028,Leafy Suburbs
1143029,Leafy Suburbs
1143030,Leafy Suburbs
1143031,Leafy Suburbs
1143032,Leafy Suburbs
1143033,Leafy Suburbs
1143034,Leafy Suburbs
1143035,Migrants
1143036,Leafy Suburbs
1143037,Leafy Suburbs
1143038,Leafy Suburbs
1143101,Inner Suburbs
1143102,CBD
1143103,CBD
1143104,CBD
1143105,CBD
1143106,Leafy Suburbs
1143107,Inner Suburbs
1143108,CBD
1143109,CBD
1143110,CBD
1143111,Inner Suburbs
1143112,Remote
1143113,Leafy Suburbs
1143114,Leafy Suburbs
1143116,CBD
1143117,Semi-Rural
1143118,Semi-Rural
1143119,CBD
1143120,CBD
1143121,CBD
1143123,CBD
1143124,CBD
1143125,Leafy Suburbs
1143126,Semi-Rural
1143127,Leafy Suburbs
1143128,Leafy Suburbs
1143129,Semi-Rural
1143130,Leafy Suburbs
1143131,Leafy Suburbs
1143132,Inner Suburbs
1143133,Leafy Suburbs
1143134,Leafy Suburbs
1143135,Leafy Suburbs
1143136,Inner Suburbs
1143137,Leafy Suburbs
1143139,Semi-Rural
1143140,Leafy Suburbs
1143141,Leafy Suburbs
1143142,Inner Suburbs
1143143,Leafy Suburbs
1143144,Leafy Suburbs
1143145,Remote
1143146,Leafy Suburbs
1143147,Leafy Suburbs
1143148,Leafy Suburbs
1143149,Leafy Suburbs
1143150,CBD
1143151,Inner Suburbs
1143152,Inner Suburbs
1143153,Inner Suburbs
1143154,Leafy Suburbs
1143155,Leafy Suburbs
1143156,Leafy Suburbs
1143157,Migrants
1143158,CBD
1143159,CBD
1143160,Inner Suburbs
1143201,Leafy Suburbs
1143202,Leafy Suburbs
1143203,Leafy Suburbs
1143204,Leafy Suburbs
1143206,Leafy Suburbs
1143208,Leafy Suburbs
1143209,Leafy Suburbs
1143210,Leafy Suburbs
1143211,Country Towns
1143212,Leafy Suburbs
1143213,Leafy Suburbs
1143214,Rural
1143301,Rural
1143302,Remote
1143303,Semi-Rural
1143304,Inner Suburbs
1143305,Semi-Rural
1143306,Semi-Rural
1143307,Semi-Rural
1143308,Semi-Rural
1143309,Remote
1143310,Country Towns
1143311,Semi-Rural
1143312,Semi-Rural
1143313,Semi-Rural
1143314,Country Towns
1143315,Rural
1143316,Semi-Rural
1143317,Leafy Suburbs
1143318,Semi-Rural
1143319,Semi-Rural
1143320,Country Towns
1143321,Semi-Rural
1143322,Semi-Rural
1143323,Semi-Rural
1143324,Semi-Rural
1143325,Semi-Rural
1143326,Semi-Rural
1143327,Rural
1143401,Semi-Rural
1143402,Semi-Rural
1143403,Semi-Rural
1143404,Semi-Rural
1143405,Semi-Rural
1143406,Semi-Rural
1143407,Semi-Rural
1143408,Semi-Rural
1143409,Semi-Rural
1143410,Semi-Rural
1143411,Semi-Rural
1143412,Semi-Rural
1143413,Semi-Rural
1143414,Semi-Rural
1143415,Country Towns
1143416,Semi-Rural
1143417,Semi-Rural
1143418,Semi-Rural
1143419,Country Towns
1143420,Semi-Rural
1143421,Semi-Rural
1143422,Migrants
1143423,Fringe-Growth
1143424,Semi-Rural
1143425,Semi-Rural
1143426,Semi-Rural
1143428,Fringe-Growth
1143429,Leafy Suburbs
1143430,Semi-Rural
1143431,Country Towns
1143432,Semi-Rural
1143433,Country Towns
1143434,Semi-Rural
1143435,Semi-Rural
1143436,Semi-Rural
1143437,Country Towns
1143438,Country Towns
1143440,Semi-Rural
1143441,Fringe-Growth
1143442,Semi-Rural
1143443,Leafy Suburbs
1143444,Semi-Rural
1143446,Fringe-Growth
1143447,Fringe-Growth
1143448,Semi-Rural
1143449,Fringe-Growth
1143501,Semi-Rural
1143502,Semi-Rural
1143503,Semi-Rural
1143504,Semi-Rural
1143505,Semi-Rural
1143506,Semi-Rural
1143507,Semi-Rural
1143508,Semi-Rural
1143510,Semi-Rural
1143511,Country Towns
1143512,Semi-Rural
1143513,Fringe-Growth
1143515,Semi-Rural
1143516,Semi-Rural
1143517,Semi-Rural
1143518,Semi-Rural
1143519,Semi-Rural
1143520,Semi-Rural
1143521,Semi-Rural
1143522,Semi-Rural
1143523,Semi-Rural
1143524,Semi-Rural
1143525,Semi-Rural
1143527,Semi-Rural
1143528,Semi-Rural
1143529,Semi-Rural
1143530,Semi-Rural
1143531,Semi-Rural
1143532,Semi-Rural
1143533,Semi-Rural
1143534,Semi-Rural
1143535,Semi-Rural
1143536,Semi-Rural
1143537,Semi-Rural
1143538,Semi-Rural
1143539,Semi-Rural
1143540,Semi-Rural
1143541,Semi-Rural
1143542,Semi-Rural
1143544,Semi-Rural
1143545,Semi-Rural
1143546,Semi-Rural
1143547,Semi-Rural
1143548,Semi-Rural
1143549,Semi-Rural
1143550,Semi-Rural
1143551,Semi-Rural
1143552,Semi-Rural
